,Unnamed: 0,FID,image,panoId,FFE_gsv_m,camera_dem,pano_lat,pano_lon,target_lat,target_lon,image_date,STATIC_BFE,Under_fld,area_m2,area_ft2,FFE_gsv_m.1,FFE_gsv_ft,STATIC_BFE.1,FFE_need_Elevate,FFE_elevation_ft,BFE_MINUS_FFE,galveston_building_systems_location_factor_2021,galveston_area_modification_factor_2015,ENR_Construction_index_2015,ENR_Construction_index_1998,rsmeans_Construction_index_2015,rsmeans_construction_index_2021,area_ft_unreal_too_low,ENR_Construction_index_2021,PCI_Family_house_construction_1998,PCI_Family_house_construction_2015,PCI_Family_house_construction_2021,cost_1998_ENR,cost_2015_ENR,cost_2021_ENR,cost_2021_RSMeans,cost_2021_PCI_Family_house,is_residential
4092,1602,3133,15785_29.2880661_-94.8004704_0_103.02.jpg,n5BSP_9cw4LZy0H5X_LCJA,1.682680542,0.867159061,29.2880661,-94.8004704,29.28799752,-94.80026581,"[2019, 10]",10,Y,163.6399994,1761.406294,1.682680542,5.520605453,10,Y,5.979394547,4.479394547,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,35200.90495,50838.07452,51509.09658,58098.41567,58297.89304,Y
4329,1239,12547,8630_29.2878952_-94.8004141_0_58.56.jpg,Dd__k5uTvTHI1HBK1qXQtQ,1.923990399,0.861525684,29.2878952,-94.8004141,29.288013,-94.80016829,"[2019, 10]",10,Y,163.6399994,1761.406294,1.923990399,6.312304459,10,Y,5.187695541,3.687695541,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,34155.02724,49327.59038,49978.67524,56372.21465,56565.76522,Y
5411,3095,2703,15011_29.2898874_-94.8268144_0_148.34.jpg,jNEISEAm4cPNNby3zHOhUg,3.505919088,0.623448137,29.28988741,-94.82681435,29.28973108,-94.82670464,"[2020, 3]",11,N,163.5970001,1760.943454,3.505919088,11.50235921,11,Y,0.997640787,-0.502359213,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,29936.03871,43234.41596,43805.07578,49408.85533,49578.49763,Y
3688,2016,2134,13942_29.2929215_-94.789977_0_192.14.jpg,krC0OlHmj-9wnmcATOeGLg,1.280954058,0.858507481,29.2929215,-94.789977,29.29279341,-94.78997571,"[2019, 1]",10,Y,163.5919952,1760.889581,1.280954058,4.202605177,10,Y,7.297394823,5.797394823,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,36931.21839,53337.03879,54041.04518,60954.26468,61163.54743,Y
3830,5475,5415,20119_29.275768_-94.8342462_0_95.83.jpg,SOgZwOo8DjbufNIefe2QxQ,1.74774166,0.425554148,29.275768,-94.8342462,29.27575081,-94.83403923,"[2016, 9]",11,Y,163.5050049,1759.953225,1.74774166,5.734060564,11,Y,6.765939436,5.265939436,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,36210.07769,52295.54839,52985.80794,59764.03584,59969.23202,Y
3903,5274,5426,20136_29.2756742_-94.8341994_0_66.65.jpg,u57oPS7cc3my8wOuccwz6Q,1.814876278,0.421283006,29.2756742,-94.8341994,29.27575003,-94.83404934,"[2016, 9]",11,Y,163.5050049,1759.953225,1.814876278,5.954318497,11,Y,6.545681503,5.045681503,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,35919.34495,51875.6645,52560.38191,59284.18704,59487.73569,Y
4109,8333,1627,13109_29.2951178_-94.816963_0_315.77.jpg,nXk5X5lCFudeefNJ9X5L3A,2.306575737,0.575843376,29.2951178,-94.816963,29.29520223,-94.81710795,"[2020, 2]",12,Y,163.4570007,1759.436513,2.306575737,7.567505699,12,Y,5.932494301,4.432494301,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,35099.65126,50691.84127,51360.93316,57931.29839,58130.20198,Y
4641,11254,7578,24828_29.1998382_-94.9431152_0_64.53.jpg,G6eFvhxHqj-MgTVDfhULwA,4.071475904,0.577713065,29.19983823,-94.94311524,29.20001534,-94.94280232,"[2020, 2]",16,Y,163.4570007,1759.436513,4.071475904,13.35786058,16,Y,4.142139423,2.642139423,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,32737.13945,47279.83946,47903.89565,54032.01815,54217.5338,Y
3234,6933,128,10249_29.3202132_-94.772514_0_342.68.jpg,m3H2wvQx_TP8RR5TZarFqg,1.109126897,0.892262834,29.3202132,-94.772514,29.32041709,-94.77254778,"[2019, 10]",11,Y,163.404007,1758.866093,1.109126897,3.638867772,11,Y,8.861132228,7.361132228,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,39330.23728,56801.76508,57551.5031,64913.79914,65136.67672,Y
3274,6879,125,10243_29.3201872_-94.7726128_0_342.86.jpg,WqadXeFlY775nmBfBP-HIw,1.141041027,0.861751397,29.3201872,-94.7726128,29.32039425,-94.77264692,"[2019, 10]",11,Y,163.404007,1758.866093,1.141041027,3.743572923,11,Y,8.756427077,7.256427077,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,39146.07494,56535.79298,57282.02037,64609.84275,64831.67671,Y
4172,4636,11146,6023_29.3002618_-94.7836456_0_163.04.jpg,NqU3IDU_rdYMvG2bXJEtAA,2.062292839,0.783400946,29.3002618,-94.7836456,29.30012499,-94.78362551,"[2019, 8]",11,Y,163.3589935,1758.381572,2.062292839,6.766052621,11,Y,5.733947379,4.233947379,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,34816.76492,50283.28936,50946.98869,57464.39993,57661.70045,Y
4369,1193,4336,18197_29.2820447_-94.8134641_0_343.00.jpg,t71CfAYy8v7H7IrcJKXLrg,1.944599133,0.90416407,29.2820447,-94.8134641,29.28212771,-94.81350153,"[2021, 4]",10,Y,163.3159943,1757.918732,1.944599133,6.379918415,10,Y,5.120081585,3.620081585,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,33998.25585,49101.17699,49749.27339,56113.46648,56306.12865,Y
5044,472,4090,17731_29.2827493_-94.8250936_0_343.16.jpg,RG5vM7gjNSYAfxWXrZtRBw,2.592545888,0.696542513,29.2827493,-94.8250936,29.28290286,-94.82516899,"[2019, 8]",10,Y,163.2720032,1757.445216,2.592545888,8.505727979,10,Y,2.994272021,1.494272021,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,31187.10263,45041.23544,45635.74384,51473.71223,51650.44409,Y
4558,826,2544,14718_29.2907579_-94.7945831_0_12.98.jpg,oJWbagGAbpSB6By903ch6Q,2.152618622,0.844071226,29.29075789,-94.79458306,29.29092932,-94.79453683,"[2021, 4]",10,Y,163.2669983,1757.391344,2.152618622,7.062397054,10,Y,4.437602946,2.937602946,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,33088.51958,47787.31191,48418.06633,54611.96429,54799.47115,Y
4559,827,12275,7979_29.2907579_-94.7945831_0_12.98.jpg,oJWbagGAbpSB6By903ch6Q,2.152618622,0.844071226,29.2907579,-94.7945831,29.29092933,-94.79453687,"[2021, 4]",10,Y,163.2669983,1757.391344,2.152618622,7.062397054,10,Y,4.437602946,2.937602946,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,33088.51958,47787.31191,48418.06633,54611.96429,54799.47115,Y
4535,861,3288,16045_29.2876826_-94.8063239_0_193.46.jpg,gRG55x_BsS6nlBFH53SjoQ,2.12473847,0.812442633,29.2876826,-94.8063239,29.28755118,-94.80632808,"[2021, 4]",10,Y,163.2230072,1756.917827,2.12473847,6.970926739,10,Y,4.529073261,3.029073261,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,33200.13349,47948.50766,48581.38973,54796.1809,54984.32025,Y
2624,7458,142,10272_29.3202863_-94.7722204_0_133.80.jpg,NmPAtTJv1X3NEPrbNbqVhw,0.481143319,0.870881217,29.32028633,-94.77222036,29.32014827,-94.77196857,"[2019, 10]",11,Y,163.2189941,1756.874631,0.481143319,1.578554196,11,Y,10.9214458,9.421445804,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,42905.41858,61965.13613,62783.02653,70814.56702,71057.70453,Y
4308,1314,3831,16972_29.2848337_-94.8171961_0_343.12.jpg,QGql4lx8d6OZMPwx-P9Epg,1.879038587,0.810636566,29.2848337,-94.8171961,29.28499483,-94.81722687,"[2020, 2]",10,Y,163.1779938,1756.433307,1.879038587,6.16482476,10,Y,5.33517524,3.83517524,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,34252.87588,49468.90596,50121.85608,56533.71194,56727.817,Y
4433,1020,3839,16990_29.284807_-94.8172963_0_12.95.jpg,NvmFwXw4Glf5uf6wHNYOkQ,2.025760708,0.816079475,29.28480697,-94.81729634,29.2850154,-94.81722617,"[2020, 2]",10,Y,163.1779938,1756.433307,2.025760708,6.646196549,10,Y,4.853803451,3.353803451,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,33618.7528,48553.08869,49193.95076,55487.10401,55677.6156,Y
3078,11540,10002,4288_29.1994779_-94.9431627_0_127.21.jpg,RcdmJwCg0XM65YVEr-5S-g,2.757963052,0.578935738,29.1994779,-94.9431627,29.19934172,-94.94296224,"[2020, 2]",17,Y,163.102005,1755.615371,2.757963052,9.04843521,17,Y,9.45156479,7.95156479,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,40294.11992,58193.8298,58961.94196,66504.66889,66733.00861,Y
3390,6657,6414,22498_29.2596192_-94.8464765_0_94.12.jpg,Ih_haxlViv4SfZsdVraZgg,1.243611145,0.577601953,29.2596192,-94.8464765,29.25963023,-94.84629481,"[2020, 3]",11,Y,163.0890045,1755.475434,1.243611145,4.080089058,11,Y,8.419910942,6.919910942,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,38479.86518,55573.63529,56307.16297,63510.27637,63728.33504,Y
3361,6737,2727,15074_29.2892866_-94.8254744_0_341.66.jpg,#NAME?,1.204779002,0.62517652,29.2892866,-94.8254744,29.28947912,-94.82555528,"[2020, 3]",11,Y,163.0859985,1755.443078,1.204779002,3.952687014,11,Y,8.547312986,7.047312986,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,38702.80297,55895.60792,56633.38539,63878.2309,64097.55292,Y
4628,3859,3714,16551_29.2856224_-94.8265561_0_358.47.jpg,IiTw-XaerEA6F1xlAyvsVw,2.516330398,0.651679336,29.2856224,-94.8265561,29.28576132,-94.82652491,"[2017, 9]",11,Y,163.0859985,1755.443078,2.516330398,8.255677159,11,Y,4.244322841,2.744322841,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,32797.36807,47366.82323,47992.02753,54131.42434,54317.28129,Y
4853,3678,3609,16607_29.285648_-94.8264552_0_329.47.jpg,hFSR61z_-wynFoMEwazGOw,2.714767228,0.65280434,29.285648,-94.8264552,29.28574181,-94.82651333,"[2017, 9]",11,Y,163.0859985,1755.443078,2.714767228,8.906716627,11,Y,3.593283373,2.093283373,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,31940.22103,46128.90888,46737.7737,52716.71965,52897.7193,Y
4000,1704,3012,15560_29.2883552_-94.8129831_0_58.49.jpg,DOxSpswu2uL8tpUvxWA62A,1.573823355,0.731131608,29.2883552,-94.8129831,29.2884588,-94.81286259,"[2019, 10]",10,Y,163.0390015,1754.937207,1.573823355,5.163462451,10,Y,6.336537549,4.836537549,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,35541.69583,51330.25369,52007.77212,58660.88445,58862.29302,Y
4001,1705,3036,15585_29.2883552_-94.8129831_0_58.49.jpg,DOxSpswu2uL8tpUvxWA62A,1.573823355,0.731131608,29.28835524,-94.81298311,29.28845884,-94.8128626,"[2019, 10]",10,Y,163.0390015,1754.937207,1.573823355,5.163462451,10,Y,6.336537549,4.836537549,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,35541.69583,51330.25369,52007.77212,58660.88445,58862.29302,Y
5441,10423,6220,22030_29.2603993_-94.8745634_0_64.38.jpg,eZm68ODFKFF5C3s8Jxzlcw,4.248083896,0.404470115,29.2603993,-94.8745634,29.26051624,-94.87425437,"[2020, 2]",14,Y,162.9530029,1754.011525,4.248083896,13.93728312,14,Y,1.562716877,0.062716877,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,29818.19593,43064.22431,43632.63774,49214.3581,49383.3326,Y
5442,3053,5842,2091_29.2755167_-94.8352742_0_64.32.jpg,xPiXYAL2F_C8lLPNtMsbgA,3.560158636,0.370188959,29.2755167,-94.8352742,29.27557372,-94.83510168,"[2017, 5]",11,N,162.9470062,1753.946977,3.560158636,11.68031049,11,Y,0.819689514,-0.680310486,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,29817.09862,43062.63954,43631.03205,49212.547,49381.51528,Y
4448,1012,12590,8683_29.2873836_-94.8039598_0_343.09.jpg,vFR7iUXXYsoH_Cl6JSwM_Q,2.030953362,0.841492241,29.2873836,-94.8039598,29.28753778,-94.8040128,"[2021, 4]",10,Y,162.8970032,1753.40875,2.030953362,6.663232815,10,Y,4.836767185,3.336767185,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,33538.45805,48437.12489,49076.45633,55354.57906,55544.63564,Y
4449,1013,12593,8686_29.2873836_-94.8039598_0_343.09.jpg,vFR7iUXXYsoH_Cl6JSwM_Q,2.030953362,0.841492241,29.2873836,-94.80395975,29.28753778,-94.80401275,"[2021, 4]",10,Y,162.8970032,1753.40875,2.030953362,6.663232815,10,Y,4.836767185,3.336767185,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,33538.45805,48437.12489,49076.45633,55354.57906,55544.63564,Y
3256,6953,828,11821_29.3019572_-94.7845171_0_178.61.jpg,Q2UMt6S_p4NmOPuHhRQUbw,1.097320976,0.795806004,29.3019572,-94.7845171,29.30157124,-94.78451072,"[2021, 3]",11,Y,162.845993,1752.85968,1.097320976,3.600134436,11,Y,8.899865564,7.399865564,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,39263.82119,56705.84522,57454.31717,64804.18067,65026.68188,Y
5448,3129,2044,13783_29.2932877_-94.8102399_0_161.66.jpg,VoJcS9eitSq1jkiD5A_M9w,3.454271264,0.709850131,29.2932877,-94.81023991,29.29318757,-94.81017783,"[2019, 10]",11,N,162.8049927,1752.418357,3.454271264,11.33291097,11,Y,1.167089029,-0.332910971,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,29791.11207,43025.10908,43593.00622,49169.6567,49338.47772,Y
5449,3130,2053,13810_29.2932877_-94.8102399_0_161.66.jpg,VoJcS9eitSq1jkiD5A_M9w,3.454271264,0.709850131,29.2932877,-94.81023991,29.29318757,-94.81017783,"[2019, 10]",11,N,162.8049927,1752.418357,3.454271264,11.33291097,11,Y,1.167089029,-0.332910971,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,29791.11207,43025.10908,43593.00622,49169.6567,49338.47772,Y
4146,4758,901,11953_29.3010449_-94.7843433_0_131.63.jpg,86i8VAyXFIqdI1NQPs7DUw,2.009158113,0.762136329,29.30104492,-94.78434332,29.30093482,-94.78418056,"[2019, 8]",11,Y,162.7559967,1751.890968,2.009158113,6.591726093,11,Y,5.908273907,4.408273907,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,34917.29878,50428.48302,51094.09879,57630.32914,57828.19937,Y
4147,4759,911,11965_29.3010449_-94.7843433_0_131.63.jpg,86i8VAyXFIqdI1NQPs7DUw,2.009158113,0.762136329,29.30104492,-94.78434332,29.30093482,-94.78418056,"[2019, 8]",11,Y,162.7559967,1751.890968,2.009158113,6.591726093,11,Y,5.908273907,4.408273907,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,34917.29878,50428.48302,51094.09879,57630.32914,57828.19937,Y
4164,4708,890,11941_29.3010717_-94.7842475_0_163.15.jpg,LrNMbPpQGf7_6MC0ZOAuzg,2.028550074,0.763736231,29.30107169,-94.78424754,29.3009326,-94.78416737,"[2019, 8]",11,Y,162.7559967,1751.890968,2.028550074,6.655348012,11,Y,5.844651988,4.344651988,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,34833.70478,50307.75436,50971.77661,57492.35886,57689.75537,Y
3602,6277,5201,19770_29.2771139_-94.8249021_0_311.95.jpg,wMrvbLCbtMYIeYxr7LB3pw,1.449873874,0.475779207,29.2771139,-94.8249021,29.27730295,-94.82515554,"[2021, 4]",11,Y,162.7140045,1751.438968,1.449873874,4.756804049,11,Y,7.743195951,6.243195951,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,37318.60535,53896.51324,54607.90425,61593.63938,61805.11739,Y
3680,6147,11956,7117_29.295408_-94.8021748_0_161.90.jpg,OMaRK_wCJKvtzS4wzIdFsQ,1.52197458,0.74516113,29.295408,-94.8021748,29.29528535,-94.80209296,"[2017, 5]",11,Y,162.6640015,1750.90074,1.52197458,4.993354921,11,Y,7.506645079,6.006645079,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,36996.50429,53431.32641,54136.57732,61062.01779,61271.67051,Y
5458,3097,1455,12827_29.2966127_-94.7932576_0_72.93.jpg,JRRZeyYG-XM9UorEIgb6Vg,3.499212118,0.73758165,29.2966127,-94.7932576,29.29664117,-94.79312648,"[2019, 10]",11,N,162.6640015,1750.90074,3.499212118,11.48035472,11,Y,1.019645282,-0.480354718,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,29765.31258,42987.84879,43555.25412,49127.07515,49295.74997,Y
3116,2342,9452,3042_29.254197_-94.8734991_0_188.30.jpg,i2oEJMI4v9xAKHlogiO8Pg,0.645388521,0.283805933,29.254197,-94.8734991,29.25402419,-94.87353982,"[2020, 2]",10,Y,162.628006,1750.513288,0.645388521,2.117416407,10,Y,9.382583593,7.882583593,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,40056.26664,57850.31582,58613.89387,66112.09662,66339.08847,Y
2513,9365,11339,6292_29.2986939_-94.8065948_0_252.84.jpg,SAtrtrh3blzjtpnOUXTvUg,0.641434366,0.433353708,29.2986939,-94.8065948,29.29868014,-94.80669372,"[2019, 10]",12,Y,162.6190033,1750.416384,0.641434366,2.104443458,12,Y,11.39555654,9.895556542,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,43577.59005,62935.90388,63766.60764,71923.97309,72170.91967,Y
5460,3207,11967,7134_29.2953506_-94.792825_0_72.91.jpg,3tfXdtfbAG-YRlQbo21N1g,3.343821783,0.770218902,29.2953506,-94.792825,29.29541429,-94.79269601,"[2019, 10]",11,Y,162.6170044,1750.394868,3.343821783,10.97054391,11,Y,1.529456093,0.029456093,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,29756.71275,42975.42868,43542.67008,49112.88129,49281.50737,Y
5461,3270,11966,7133_29.2954373_-94.7928545_0_87.87.jpg,ktOZnQ6ENMXc4kkZ0qMoAQ,3.268307411,0.77253722,29.2954373,-94.7928545,29.29540945,-94.79267911,"[2019, 10]",11,Y,162.6170044,1750.394868,3.268307411,10.72279334,11,Y,1.777206657,0.277206657,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,29756.71275,42975.42868,43542.67008,49112.88129,49281.50737,Y
3529,2248,12193,7716_29.2928688_-94.7901711_0_192.59.jpg,-cE99md-R-EPoxm3_3XEEA,1.057339287,0.862934755,29.2928688,-94.7901711,29.29268438,-94.79023918,"[2019, 1]",10,Y,162.6159973,1750.384027,1.057339287,3.468960915,10,Y,8.031039085,6.531039085,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,37687.5869,54429.40613,55147.83089,62202.63634,62416.2053,Y
3627,2164,12194,7717_29.2928423_-94.7902704_0_162.56.jpg,xBVMfdtCc9oSDma3PVQagg,1.162017165,0.865762635,29.2928423,-94.7902704,29.29268212,-94.79021979,"[2019, 1]",10,Y,162.6159973,1750.384027,1.162017165,3.812392274,10,Y,7.687607726,6.187607726,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,37223.15175,53758.65664,54468.22805,61436.09506,61647.03215,Y
5463,11207,8297,26197_29.1736894_-94.9863733_0_292.41.jpg,5c8Ts2i5Ce62IYNsMHw7aw,4.994483218,0.563233862,29.1736894,-94.9863733,29.17379203,-94.98659024,"[2021, 4]",16,N,162.5980072,1750.190383,4.994483218,16.3860998,16,Y,1.113900203,-0.386099797,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,29753.23652,42970.40822,43537.58335,49107.14384,49275.75022,Y
3280,6937,157,10294_29.3197978_-94.7713373_0_132.94.jpg,DDnbzlpJEql9UrqlLcCIwg,1.107543547,0.849736723,29.3197978,-94.7713373,29.31968675,-94.77113053,"[2021, 4]",11,Y,162.4279938,1748.360374,1.107543547,3.633673054,11,Y,8.866326946,7.366326946,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,39104.39975,56475.60458,57221.03753,64541.05866,64762.65645,Y
3281,6938,160,10298_29.3197978_-94.7713373_0_132.94.jpg,DDnbzlpJEql9UrqlLcCIwg,1.107543547,0.849736723,29.31979784,-94.77133728,29.31968679,-94.77113051,"[2021, 4]",11,Y,162.4279938,1748.360374,1.107543547,3.633673054,11,Y,8.866326946,7.366326946,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,39104.39975,56475.60458,57221.03753,64541.05866,64762.65645,Y
3296,6907,156,10293_29.3198523_-94.771133_0_178.68.jpg,IL-wQ7JpsNSH_oZpT-i8ig,1.124768812,0.834622747,29.31985233,-94.77113296,29.31968834,-94.77112813,"[2021, 4]",11,Y,162.4279938,1748.360374,1.124768812,3.690186391,11,Y,8.809813609,7.309813609,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,39005.59407,56332.90681,57076.45627,64377.98179,64599.01967,Y
3336,6850,158,10296_29.3198253_-94.7712351_0_148.13.jpg,ziOWUv3O-qWZsW2bHcbgGA,1.158438333,0.839739005,29.3198253,-94.7712351,29.31968742,-94.7711314,"[2021, 4]",11,Y,162.4279938,1748.360374,1.158438333,3.800650699,11,Y,8.699349301,7.199349301,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,38812.46266,56053.98133,56793.8492,64059.2221,64279.16554,Y
4492,8170,10465,5099_29.3059125_-94.7811145_0_14.64.jpg,LcVDKQp4VPX-B7Hqn3MSrw,2.656356949,0.611696311,29.3059125,-94.7811145,29.30606769,-94.78104241,"[2019, 9]",12,Y,162.3370056,1747.380986,2.656356949,8.715081854,12,Y,4.784918146,3.284918146,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,33355.21152,48172.47543,48808.3137,55052.1342,55241.15235,Y
4500,4083,1190,12422_29.297792_-94.7931636_0_357.70.jpg,u7zh1RUw_oYkzt_Q4kscgA,2.358535698,0.713550414,29.297792,-94.79316365,29.29791502,-94.79315585,"[2019, 1]",11,Y,162.2920074,1746.896629,2.358535698,7.737978012,11,Y,4.762021988,3.262021988,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,33315.96787,48115.79872,48750.8889,54987.36331,55176.15908,Y
4501,4084,11474,6473_29.297792_-94.7931636_0_357.70.jpg,u7zh1RUw_oYkzt_Q4kscgA,2.358535698,0.713550414,29.297792,-94.7931636,29.29791502,-94.7931558,"[2019, 1]",11,Y,162.2920074,1746.896629,2.358535698,7.737978012,11,Y,4.762021988,3.262021988,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,33315.96787,48115.79872,48750.8889,54987.36331,55176.15908,Y
4578,3985,11472,6471_29.2978172_-94.7930676_0_343.11.jpg,TfRUHPy9C7Z6q7pOehN5qQ,2.430668658,0.731094038,29.2978172,-94.7930676,29.29791393,-94.79310834,"[2019, 1]",11,Y,162.2920074,1746.896629,2.430668658,7.974634705,11,Y,4.525365295,3.025365295,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,33005.90678,47668.00033,48297.17993,54475.61346,54662.65217,Y
5374,3408,11970,7138_29.2958659_-94.7930023_0_72.53.jpg,jx3BjbtDDDECT4FSrFwMMw,3.114305523,0.755092064,29.2958659,-94.7930023,29.29592326,-94.79286826,"[2019, 10]",11,Y,162.1990051,1745.895561,3.114305523,10.21753781,11,Y,2.282462195,0.782462195,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,30050.08665,43399.127,43971.96088,49597.08926,49767.37784,Y
4167,1579,244,1052_29.2856927_-94.8175805_0_162.97.jpg,iehJOU0HltdcLlb2pZAUfQ,1.695767201,0.781556001,29.2856927,-94.8175805,29.28550783,-94.81752818,"[2019, 10]",10,Y,162.1560059,1745.432721,1.695767201,5.563540686,10,Y,5.936459314,4.436459314,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,34825.47493,50295.86859,50959.73396,57478.77564,57676.12552,Y
4168,1580,3742,16825_29.2856927_-94.8175805_0_162.97.jpg,iehJOU0HltdcLlb2pZAUfQ,1.695767201,0.781556001,29.28569274,-94.81758046,29.28550787,-94.81752814,"[2019, 10]",10,Y,162.1560059,1745.432721,1.695767201,5.563540686,10,Y,5.936459314,4.436459314,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,34825.47493,50295.86859,50959.73396,57478.77564,57676.12552,Y
3882,5526,2231,14112_29.2919168_-94.810503_0_74.02.jpg,QfpnCYEYbZ8aAYeO9404Pg,1.728646623,0.72965757,29.2919168,-94.810503,29.29194716,-94.81032863,"[2019, 10]",11,Y,162.1549988,1745.421881,1.728646623,5.671412805,11,Y,6.828587195,5.328587195,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,35993.11328,51982.20266,52668.3263,59405.94025,59609.90693,Y
4427,1157,924,1197_29.2835442_-94.8220698_0_312.37.jpg,WMQ40ba7LOKsiVx9FY4-Fw,1.969869757,0.804650958,29.2835442,-94.8220698,29.28366279,-94.82228982,"[2019, 8]",10,Y,162.1549988,1745.421881,1.969869757,6.462827287,10,Y,5.037172713,3.537172713,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,33648.03275,48595.37557,49236.79579,55535.43001,55726.10753,Y
3775,5890,63,10147_29.3226018_-94.7717077_0_343.17.jpg,EQf1q9st_jPLML9FOkQnbQ,1.612717481,0.697813656,29.3226018,-94.7717077,29.32272141,-94.77175144,"[2019, 9]",11,Y,162.1029968,1744.862136,1.612717481,5.291067851,11,Y,7.208932149,5.708932149,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,36479.30767,52684.37741,53379.76919,60208.39472,60415.11658,Y
4037,1730,12185,7682_29.2930626_-94.7931517_0_177.43.jpg,B9u3_GQ03P08FcQhPpL0_w,1.552540423,0.816048663,29.29306264,-94.79315171,29.29279731,-94.79315038,"[2019, 10]",10,Y,162.0630035,1744.431652,1.552540423,5.093636558,10,Y,6.406363442,4.906363442,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,35420.28797,51154.91326,51830.11733,58460.50311,58661.22369,Y
4038,1731,12189,7691_29.2930626_-94.7931517_0_177.43.jpg,B9u3_GQ03P08FcQhPpL0_w,1.552540423,0.816048663,29.29306264,-94.79315171,29.29279731,-94.79315038,"[2019, 10]",10,Y,162.0630035,1744.431652,1.552540423,5.093636558,10,Y,6.406363442,4.906363442,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,35420.28797,51154.91326,51830.11733,58460.50311,58661.22369,Y
